x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,gesture
0.5682769417762756,0.8379653692245483,0.4792534112930298,0.7888926267623901,0.4027400612831116,0.6966222524642944,0.3525897264480591,0.6315000653266907,0.3131294250488281,0.5895193219184875,0.47799283266067505,0.5388375520706177,0.45372745394706726,0.42908263206481934,0.44236278533935547,0.3676576018333435,0.43339625000953674,0.3142080307006836,0.5302916765213013,0.5248124003410339,0.5207603573799133,0.40130895376205444,0.5153842568397522,0.3281351923942566,0.5095430612564087,0.27299490571022034,0.5796276926994324,0.535280168056488,0.5821027755737305,0.4192497730255127,0.5813791751861572,0.3522588610649109,0.576875627040863,0.2971065938472748,0.6277432441711426,0.5642771124839783,0.6417301893234253,0.4766342043876648,0.6483586430549622,0.4263228476047516,0.6511290073394775,0.3811153173446655,0
0.5704619288444519,0.8344380855560303,0.481250524520874,0.7858595252037048,0.40402132272720337,0.6919160485267639,0.35358917713165283,0.6258621215820312,0.31344282627105713,0.5828151106834412,0.47863879799842834,0.5335469245910645,0.4536794424057007,0.4238746166229248,0.44218936562538147,0.3614201545715332,0.4333699941635132,0.30806881189346313,0.530624508857727,0.5196082592010498,0.520656406879425,0.3954484462738037,0.5161337852478027,0.32332032918930054,0.511404275894165,0.2687700688838959,0.58017897605896,0.5308980345726013,0.5819602608680725,0.41350027918815613,0.5825066566467285,0.3484343886375427,0.5787674188613892,0.2945271134376526,0.6288235187530518,0.5611952543258667,0.6403528451919556,0.47225549817085266,0.646426796913147,0.42591673135757446,0.6483601331710815,0.38496482372283936,0
0.5725020170211792,0.8301597833633423,0.48252299427986145,0.7822920083999634,0.40443527698516846,0.6887161135673523,0.3528822660446167,0.6225957274436951,0.3122267723083496,0.5807437896728516,0.48107391595840454,0.5306174755096436,0.4547586441040039,0.4202216863632202,0.44263744354248047,0.35786527395248413,0.43397223949432373,0.30448630452156067,0.5324466824531555,0.517485499382019,0.5204879641532898,0.39330869913101196,0.5153596997261047,0.3207579553127289,0.5102081894874573,0.2670478820800781,0.5820193886756897,0.5287742018699646,0.5822658538818359,0.4122766852378845,0.5823107957839966,0.3476718068122864,0.5783140659332275,0.2950817048549652,0.631016731262207,0.5578964352607727,0.6428653001785278,0.46977078914642334,0.6499271392822266,0.42406514286994934,0.6534905433654785,0.38387373089790344,0
0.5721300840377808,0.8312185406684875,0.4822269380092621,0.7834336757659912,0.40406638383865356,0.6893826723098755,0.35300400853157043,0.622843325138092,0.3129274249076843,0.5793480277061462,0.4816312789916992,0.5303106307983398,0.45507901906967163,0.4203953444957733,0.4425903558731079,0.3585534691810608,0.43355873227119446,0.30529168248176575,0.5331031680107117,0.5177208781242371,0.5207359194755554,0.39392411708831787,0.5156478881835938,0.32176563143730164,0.510505199432373,0.2683861255645752,0.5825119614601135,0.5292272567749023,0.5823416709899902,0.41307395696640015,0.5822585821151733,0.34875553846359253,0.5778158903121948,0.2963460683822632,0.6315395832061768,0.557998538017273,0.6412282586097717,0.46887776255607605,0.6467481851577759,0.42382878065109253,0.6485810279846191,0.38478124141693115,0
0.5733787417411804,0.82704097032547,0.48379072546958923,0.7782074213027954,0.4050036668777466,0.6834895014762878,0.35256919264793396,0.6184711456298828,0.3113015294075012,0.5765483379364014,0.4815555214881897,0.5256727933883667,0.4547095000743866,0.4152059555053711,0.44158735871315,0.3537713289260864,0.4313015341758728,0.3009086549282074,0.5328388214111328,0.5128458738327026,0.5215170979499817,0.3881542980670929,0.5162034630775452,0.31627440452575684,0.5097524523735046,0.2638450264930725,0.582252562046051,0.5247085094451904,0.5827839970588684,0.40642789006233215,0.58290034532547,0.34195953607559204,0.5780061483383179,0.2892536222934723,0.6307917833328247,0.5538689494132996,0.6421806812286377,0.46335041522979736,0.6494125723838806,0.418984055519104,0.652774453163147,0.3807518184185028,0
0.576034665107727,0.8213208317756653,0.48744669556617737,0.7718508243560791,0.4089905321598053,0.6804636716842651,0.35572484135627747,0.6153490543365479,0.31317412853240967,0.5706092715263367,0.4824732542037964,0.5209618806838989,0.4552434980869293,0.4104801416397095,0.44209831953048706,0.3488755226135254,0.4321851134300232,0.29539063572883606,0.5328590273857117,0.5082985162734985,0.5201666951179504,0.3850994110107422,0.5143479704856873,0.31374967098236084,0.5080544352531433,0.2600194215774536,0.5821214914321899,0.5200873613357544,0.5805767774581909,0.4032812714576721,0.5803490281105042,0.3402416408061981,0.5757323503494263,0.28886955976486206,0.6316695809364319,0.5488108396530151,0.6441581845283508,0.4583714008331299,0.6537718176841736,0.4156845510005951,0.6599587202072144,0.3796958923339844,0
0.5792886018753052,0.8175659775733948,0.4874882698059082,0.7657150030136108,0.4087200164794922,0.6747458577156067,0.3553912043571472,0.6105534434318542,0.31381645798683167,0.5661715865135193,0.48557358980178833,0.5192025303840637,0.45674148201942444,0.4053305685520172,0.44284677505493164,0.34263014793395996,0.4320063591003418,0.28733786940574646,0.5357875227928162,0.505989670753479,0.5222882032394409,0.3816874921321869,0.5158504247665405,0.3085128962993622,0.5091069936752319,0.25369104743003845,0.5843831300735474,0.5171510577201843,0.5823258757591248,0.4013054370880127,0.5814882516860962,0.3369046747684479,0.5764177441596985,0.2836306393146515,0.6337705254554749,0.5444082617759705,0.6453120112419128,0.4541129171848297,0.6528478860855103,0.4103751480579376,0.6571057438850403,0.3725246787071228,0
0.5782878994941711,0.819023847579956,0.4869692921638489,0.7659777998924255,0.4079247713088989,0.6733765006065369,0.3546757698059082,0.6087433695793152,0.3130697011947632,0.5661020278930664,0.48632198572158813,0.5199506878852844,0.45786789059638977,0.4065115451812744,0.4441061317920685,0.3438040018081665,0.43313226103782654,0.2888401746749878,0.5365260243415833,0.506818950176239,0.5233175754547119,0.38212111592292786,0.5166617631912231,0.30872049927711487,0.5096146464347839,0.253679484128952,0.5851458311080933,0.5177672505378723,0.5829001069068909,0.402602881193161,0.5812053680419922,0.3378276824951172,0.575211226940155,0.28491640090942383,0.6347107887268066,0.5453054904937744,0.6449909210205078,0.4559449851512909,0.6497666239738464,0.40961846709251404,0.6508631706237793,0.36973604559898376,0
0.5937228798866272,0.8110558390617371,0.5077529549598694,0.756016194820404,0.43363985419273376,0.6663336157798767,0.37566038966178894,0.6018805503845215,0.33059626817703247,0.554672122001648,0.5005375146865845,0.5105399489402771,0.4710134267807007,0.39622727036476135,0.45532771944999695,0.3308767080307007,0.44320157170295715,0.2741806209087372,0.5489766001701355,0.4986823499202728,0.5327447056770325,0.37469103932380676,0.5241675972938538,0.2997276484966278,0.5161629319190979,0.24349749088287354,0.5965536832809448,0.5110980868339539,0.5906387567520142,0.3959767818450928,0.5870802402496338,0.3297273814678192,0.5813314914703369,0.2747684717178345,0.6454070806503296,0.540292501449585,0.6533345580101013,0.45416784286499023,0.6557503342628479,0.40796545147895813,0.6561596989631653,0.36706793308258057,0
0.6001694202423096,0.8062243461608887,0.5160042643547058,0.7505152821540833,0.4442738890647888,0.663970410823822,0.38864096999168396,0.6012529134750366,0.3464970588684082,0.5504141449928284,0.5150384902954102,0.5089427828788757,0.48480916023254395,0.3927561342716217,0.46769747138023376,0.32606905698776245,0.4542381167411804,0.26850274205207825,0.5615853071212769,0.49848219752311707,0.5461677312850952,0.3723788261413574,0.5360698699951172,0.29750704765319824,0.5266640186309814,0.24068862199783325,0.607053816318512,0.511952817440033,0.6025583148002625,0.3948774039745331,0.597412109375,0.3293589949607849,0.5902335047721863,0.27553263306617737,0.65315842628479,0.5421513915061951,0.6593295335769653,0.45476019382476807,0.6604793071746826,0.4101939797401428,0.6600854992866516,0.3717763423919678,0
0.6001644134521484,0.8077379465103149,0.5174998044967651,0.7527669072151184,0.44367045164108276,0.6638983488082886,0.38880932331085205,0.5999594330787659,0.34500008821487427,0.5534226894378662,0.5158313512802124,0.5057264566421509,0.4850056767463684,0.39049479365348816,0.46729356050491333,0.32480064034461975,0.4542933404445648,0.2676950991153717,0.5619509816169739,0.4954247772693634,0.5450913906097412,0.3709753155708313,0.5352681279182434,0.2963653802871704,0.5272465348243713,0.24064204096794128,0.6070746779441833,0.509891927242279,0.6023030281066895,0.39428842067718506,0.5969368815422058,0.32920026779174805,0.589461624622345,0.2766869366168976,0.6528462767601013,0.5407140254974365,0.6593636870384216,0.4538978934288025,0.6592084169387817,0.4083106517791748,0.6573740243911743,0.3678193688392639,0
0.6019424796104431,0.8102267980575562,0.522226095199585,0.7551752924919128,0.45138999819755554,0.6652552485466003,0.39682769775390625,0.598517119884491,0.3511807918548584,0.5509448647499084,0.5222654342651367,0.5077442526817322,0.4916498363018036,0.3906008005142212,0.4740891456604004,0.32333803176879883,0.4613414704799652,0.26477956771850586,0.5671908259391785,0.497740238904953,0.5505383610725403,0.37196362018585205,0.53984534740448,0.2969897389411926,0.5312270522117615,0.24062296748161316,0.6112638115882874,0.5125666856765747,0.605514407157898,0.3957107365131378,0.5989678502082825,0.3296879231929779,0.5911272764205933,0.2759566307067871,0.6561916470527649,0.5437316298484802,0.6613963842391968,0.4549247920513153,0.6612926721572876,0.4084370732307434,0.6595684289932251,0.36719945073127747,0
0.6060253381729126,0.8129202127456665,0.5291991233825684,0.7588475942611694,0.45965349674224854,0.6672646999359131,0.40414220094680786,0.5997180938720703,0.3572521209716797,0.5506569147109985,0.5288780927658081,0.508537769317627,0.4985581636428833,0.39053261280059814,0.4801812171936035,0.32172060012817383,0.46725350618362427,0.2627392113208771,0.5721983909606934,0.4992541968822479,0.5546703338623047,0.3740283250808716,0.5442485809326172,0.29912540316581726,0.5368525385856628,0.2423514723777771,0.6153615713119507,0.5146807432174683,0.6086633205413818,0.39857763051986694,0.6017966270446777,0.33156323432922363,0.5943276882171631,0.276716411113739,0.6595680713653564,0.5463285446166992,0.6651238203048706,0.4571417570114136,0.6650630235671997,0.4098431468009949,0.663264274597168,0.3678060472011566,0
0.6127570867538452,0.8121365308761597,0.535570502281189,0.7587181329727173,0.46814897656440735,0.6683595180511475,0.4146893620491028,0.6001026630401611,0.3699469566345215,0.5458335876464844,0.5340287685394287,0.5069419741630554,0.5045225024223328,0.38842615485191345,0.48654279112815857,0.3191426992416382,0.4738975167274475,0.2603343725204468,0.5772795677185059,0.49758827686309814,0.5598122477531433,0.3719494342803955,0.5497454404830933,0.29702696204185486,0.5428436994552612,0.2406020164489746,0.6193958520889282,0.5124860405921936,0.6114732623100281,0.3956742286682129,0.6045554280281067,0.3295169472694397,0.597309947013855,0.2748999297618866,0.663009524345398,0.5433042645454407,0.6672846674919128,0.4510478973388672,0.6670083999633789,0.40274718403816223,0.6645762920379639,0.3595384955406189,0
0.6114943027496338,0.814885139465332,0.5358584523200989,0.7595300674438477,0.4698406457901001,0.6712242960929871,0.4161895513534546,0.6046062707901001,0.36890730261802673,0.548900306224823,0.5369411110877991,0.5068715810775757,0.506923496723175,0.38823747634887695,0.48838597536087036,0.3197234869003296,0.47504910826683044,0.26053351163864136,0.5795272588729858,0.49988338351249695,0.5596354007720947,0.3740670680999756,0.5483123064041138,0.2988542914390564,0.5400059223175049,0.2411649525165558,0.6216608285903931,0.516701340675354,0.6142585873603821,0.39963915944099426,0.6076677441596985,0.3316001892089844,0.6000925302505493,0.274219810962677,0.6657593250274658,0.5459786057472229,0.6720240116119385,0.45102226734161377,0.6731461882591248,0.4042088985443115,0.6727166771888733,0.36094313859939575,0
0.6165261268615723,0.8140125870704651,0.5403884053230286,0.7590522766113281,0.47854533791542053,0.667624831199646,0.42573118209838867,0.600272536277771,0.3810924291610718,0.5441811084747314,0.5451590418815613,0.5098451375961304,0.5158034563064575,0.38938355445861816,0.49715495109558105,0.31847548484802246,0.48305875062942505,0.25744736194610596,0.5880362391471863,0.501663088798523,0.5690633654594421,0.3743481934070587,0.5581488013267517,0.29933789372444153,0.5489156246185303,0.24046418070793152,0.6288460493087769,0.519045352935791,0.6203557252883911,0.40476831793785095,0.6117159128189087,0.3337436020374298,0.6023303270339966,0.27332013845443726,0.6682937741279602,0.5530842542648315,0.6659563779830933,0.4687250256538391,0.6598777174949646,0.43345770239830017,0.6543132662773132,0.40281942486763,0
0.6197774410247803,0.817221462726593,0.5465185642242432,0.7606285214424133,0.4850918650627136,0.6719774007797241,0.43349796533584595,0.6029301285743713,0.3907701373100281,0.5452934503555298,0.5543991923332214,0.5131849050521851,0.5243529081344604,0.3910186290740967,0.5059205889701843,0.3193785548210144,0.49245214462280273,0.25773242115974426,0.5945469737052917,0.5044621825218201,0.5760352611541748,0.3739538788795471,0.5658899545669556,0.2959524393081665,0.5594289898872375,0.23778775334358215,0.6341881155967712,0.5211531519889832,0.6251687407493591,0.4037489891052246,0.6178809404373169,0.33360806107521057,0.6110605597496033,0.2760956585407257,0.6760163903236389,0.5536068081855774,0.6835522055625916,0.463489830493927,0.6839817762374878,0.4117810130119324,0.6830822825431824,0.3648770749568939,0
0.626464307308197,0.8193236589431763,0.55720055103302,0.7665019035339355,0.49735355377197266,0.6780917644500732,0.4457927644252777,0.609315812587738,0.40518224239349365,0.5476317405700684,0.5645551681518555,0.5150378942489624,0.5358930230140686,0.38998204469680786,0.517254114151001,0.3162333369255066,0.5037557482719421,0.2520363926887512,0.6026358604431152,0.5055860877037048,0.5850682258605957,0.37510910630226135,0.573939323425293,0.2961270213127136,0.5662842392921448,0.2361903190612793,0.6392756700515747,0.5208312273025513,0.6314878463745117,0.40460580587387085,0.6247791051864624,0.3344404697418213,0.6178228259086609,0.2754352390766144,0.6763690114021301,0.5509727597236633,0.6840817928314209,0.46244537830352783,0.682959794998169,0.4133818745613098,0.680348813533783,0.36872467398643494,0
0.6293385624885559,0.8263660669326782,0.5652062892913818,0.7730765342712402,0.5081773996353149,0.6850204467773438,0.45661383867263794,0.615692138671875,0.41818511486053467,0.5495933294296265,0.571415364742279,0.5209633708000183,0.5443156957626343,0.39728349447250366,0.5264995694160461,0.3217591941356659,0.5134341716766357,0.25489869713783264,0.6069574356079102,0.5093176960945129,0.5889836549758911,0.3798736333847046,0.5783666372299194,0.2985723316669464,0.5698891282081604,0.2321363091468811,0.6421029567718506,0.523481547832489,0.6326875686645508,0.4061245322227478,0.6260561347007751,0.33175337314605713,0.6191447377204895,0.2689528167247772,0.6775475740432739,0.5543871521949768,0.6837077736854553,0.46395343542099,0.6835811734199524,0.4130038917064667,0.6827066540718079,0.3673698902130127,0
0.6303495764732361,0.8257572650909424,0.5634218454360962,0.7711418867111206,0.5075111985206604,0.6839013695716858,0.4563782215118408,0.6150355935096741,0.4176771640777588,0.5485092401504517,0.5742010474205017,0.5193721055984497,0.545360803604126,0.3943166136741638,0.526414155960083,0.31922805309295654,0.5135622024536133,0.2530268132686615,0.6107684373855591,0.5094059705734253,0.5906140208244324,0.37681397795677185,0.5786545276641846,0.29428911209106445,0.5699412822723389,0.2296309769153595,0.6463625431060791,0.5242758393287659,0.635259747505188,0.40566155314445496,0.6279832124710083,0.334727942943573,0.6210979223251343,0.274213969707489,0.6818340420722961,0.5536376237869263,0.685329258441925,0.46306654810905457,0.6821146011352539,0.41378986835479736,0.6800753474235535,0.36831003427505493,0
0.6351745128631592,0.8325371742248535,0.5733749866485596,0.7774169445037842,0.5192447900772095,0.6890910863876343,0.4672478437423706,0.619885265827179,0.4294450581073761,0.5537890791893005,0.5857716202735901,0.5268495678901672,0.5550262928009033,0.398697167634964,0.5350354313850403,0.32070598006248474,0.5210646986961365,0.25195571780204773,0.6190728545188904,0.5147117376327515,0.5980648994445801,0.38072293996810913,0.5853337049484253,0.29679203033447266,0.5748878121376038,0.22980356216430664,0.6518147587776184,0.527557909488678,0.6404498219490051,0.41067254543304443,0.6324315071105957,0.33676499128341675,0.6243070363998413,0.2749459445476532,0.6858020424842834,0.555912971496582,0.6926031112670898,0.46885251998901367,0.6913490295410156,0.4175160527229309,0.6900409460067749,0.3709322214126587,0
0.6373652815818787,0.8302646279335022,0.5797574520111084,0.7801190614700317,0.5297923684120178,0.6942163705825806,0.47878164052963257,0.6247591376304626,0.43953025341033936,0.5527589917182922,0.5921986699104309,0.5279282331466675,0.5611675977706909,0.3963266611099243,0.5409367680549622,0.31608444452285767,0.5272928476333618,0.24686458706855774,0.623556911945343,0.5164412260055542,0.6004450917243958,0.37677937746047974,0.5872565507888794,0.2918657660484314,0.5765157341957092,0.22705942392349243,0.6547271013259888,0.5281789898872375,0.6435328125953674,0.40888166427612305,0.6360543966293335,0.33647531270980835,0.628703236579895,0.2754979729652405,0.6873713731765747,0.5535669922828674,0.6942659020423889,0.4672228693962097,0.6924628615379333,0.41794055700302124,0.6917890310287476,0.37340247631073,0
0.6435798406600952,0.8407957553863525,0.5938774943351746,0.785315990447998,0.5477830767631531,0.6966458559036255,0.503606915473938,0.6218917369842529,0.4713185727596283,0.546747088432312,0.6120981574058533,0.5290974974632263,0.5854766964912415,0.40162205696105957,0.5683075189590454,0.3232281804084778,0.5577508807182312,0.25693443417549133,0.6393923759460449,0.5186824798583984,0.6168975830078125,0.3818924129009247,0.602146327495575,0.29524117708206177,0.5899541974067688,0.22568270564079285,0.6684480905532837,0.5335797667503357,0.655341386795044,0.4114897847175598,0.6467244029045105,0.3325074315071106,0.637477695941925,0.26967838406562805,0.6991625428199768,0.5663895606994629,0.7052503824234009,0.4758667051792145,0.7045075297355652,0.42137962579727173,0.7036404609680176,0.37607836723327637,0
0.6529399156570435,0.8402664661407471,0.6055047512054443,0.7892950773239136,0.5621151924133301,0.6994969844818115,0.5181121826171875,0.6193854212760925,0.4827929735183716,0.5402609705924988,0.6176404356956482,0.5393915176391602,0.5939925909042358,0.4030296802520752,0.5798820853233337,0.322470486164093,0.5707992911338806,0.25406715273857117,0.6451942324638367,0.5239632725715637,0.6220581531524658,0.3824591636657715,0.609665036201477,0.2916228473186493,0.5980448126792908,0.22176334261894226,0.6731945276260376,0.5321020483970642,0.6552266478538513,0.41343599557876587,0.64553302526474,0.3351575434207916,0.6342375874519348,0.2720693051815033,0.701181173324585,0.5567519068717957,0.7037794589996338,0.47070837020874023,0.7016384601593018,0.41946765780448914,0.6983884572982788,0.377218097448349,0
0.6519597768783569,0.8459177017211914,0.6122115850448608,0.8005058169364929,0.5750023722648621,0.711151123046875,0.5318219065666199,0.6306858658790588,0.49592605233192444,0.5496127605438232,0.6335049271583557,0.5485953688621521,0.6070829629898071,0.40899306535720825,0.5903500914573669,0.32370978593826294,0.5793421268463135,0.25235462188720703,0.6543765664100647,0.5309613943099976,0.6303579211235046,0.38689514994621277,0.6159735918045044,0.2952248156070709,0.6031692028045654,0.224559485912323,0.6753909587860107,0.537602424621582,0.6596840620040894,0.41534918546676636,0.6501736640930176,0.33526092767715454,0.6394272446632385,0.2713616192340851,0.6951667070388794,0.5604583621025085,0.6999348998069763,0.47353100776672363,0.6988155245780945,0.41964274644851685,0.6970766186714172,0.37575966119766235,0
0.6535117626190186,0.8442375659942627,0.6095946431159973,0.7974163293838501,0.5752843618392944,0.7111000418663025,0.5380117893218994,0.6327492594718933,0.5068615078926086,0.5471956133842468,0.6371844410896301,0.5500672459602356,0.6139470934867859,0.40939128398895264,0.5996425747871399,0.3229524493217468,0.5900417566299438,0.2523272633552551,0.6614329814910889,0.5368661284446716,0.638786792755127,0.38964012265205383,0.625505268573761,0.2946253716945648,0.6134149432182312,0.22392424941062927,0.6839122772216797,0.5443049073219299,0.6670005321502686,0.42033547163009644,0.6577898263931274,0.33745276927948,0.6479211449623108,0.2720966935157776,0.7018598914146423,0.56667560338974,0.7047519087791443,0.48057103157043457,0.7037842273712158,0.4251445531845093,0.7025495767593384,0.3811779022216797,0
